,price
25140,2290.0
25141,2655.0
25142,3835.0
25143,1350.0
25144,2350.0
25145,1900.0
25146,5590.0
25147,3000.0
25148,2550.0
25149,2000.0
25150,1399.0
25151,1600.0
25152,2550.0
25153,3100.0
25154,2500.0
25155,1325.0
25156,3700.0
25157,2000.0
25158,2195.0
25159,1450.0
25160,1895.0
25161,1650.0
25162,2950.0
25163,2750.0
25164,1795.0
25165,2150.0
25166,4000.0
25167,1999.0
25168,3190.0
25169,2194.0
25170,3320.0
25171,3850.0
25172,1400.0
25173,2250.0
25174,1650.0
25175,3000.0
25176,1800.0
25177,2500.0
25178,2700.0
25179,3100.0
25180,2150.0
25181,2025.0
25182,2500.0
25183,4975.0
25184,3760.0
25185,3050.0
25186,2400.0
25187,2700.0
25188,3450.0
25189,2500.0
25190,2100.0
25191,2080.0
25192,3500.0
25193,2450.0
25194,1850.0
25195,2718.0
25196,2099.0
25197,1989.0
25198,2833.0
25199,3000.0
25200,1695.0
25201,3920.0
25202,5100.0
25203,6750.0
25204,1650.0
25205,6925.0
25206,2200.0
25207,2800.0
25208,1800.0
25209,1590.0
25210,4500.0
25211,2600.0
25212,1900.0
25213,2400.0
25214,1795.0
25215,3113.0
25216,3300.0
25217,2900.0
25218,2500.0
25219,3200.0
25220,2250.0
25221,2800.0
25222,2750.0
25223,2400.0
25224,2499.0
25225,3000.0
25226,1595.0
25227,3200.0
25228,3500.0
25229,1895.0
25230,3400.0
25231,6600.0
25232,7300.0
25233,2250.0
25234,2700.0
25235,3100.0
25236,2450.0
25237,4000.0
25238,6000.0
25239,8495.0
25240,1650.0
25241,7495.0
25242,5600.0
25243,5200.0
25244,3300.0
25245,2290.0
25246,3000.0
25247,1700.0
25248,1395.0
25249,2290.0
25250,2995.0
25251,1995.0
25252,3100.0
25253,1850.0
25254,2195.0
25255,1850.0
25256,2000.0
25257,2350.0
25258,1525.0
25259,2200.0
25260,2495.0
25261,1600.0
25262,2150.0
25263,2950.0
25264,2500.0
25265,3500.0
25266,2275.0
25267,2250.0
25268,5650.0
25269,3100.0
25270,2300.0
25271,2750.0
25272,1850.0
25273,2400.0
25274,2000.0
25275,1750.0
25276,1970.0
25277,2800.0
25278,1650.0
25279,3000.0
25280,2490.0
25281,3550.0
25282,2150.0
25283,2950.0
25284,3400.0
25285,2650.0
25286,1300.0
25287,2210.0
25288,2600.0
25289,4553.0
25290,3080.0
25291,4100.0
25292,2600.0
25293,2800.0
25294,3600.0
25295,2850.0
25296,2850.0
25297,2750.0
25298,2200.0
25299,3800.0
25300,3800.0
25301,4500.0
25302,2550.0
25303,1800.0
25304,2600.0
25305,2100.0
25306,2238.0
25307,2350.0
25308,3165.0
25309,3500.0
25310,2950.0
25311,2050.0
25312,2799.0
25313,5995.0
25314,2425.0
25315,2200.0
25316,3079.0
25317,1950.0
25318,2195.0
25319,1950.0
25320,1950.0
25321,2600.0
25322,1675.0
25323,3325.0
25324,1425.0
25325,2400.0
25326,1745.0
25327,2025.0
25328,1900.0
25329,1650.0
25330,1825.0
25331,2500.0
25332,1750.0
25333,2000.0
25334,3700.0
25335,1325.0
25336,1500.0
25337,1795.0
25338,3795.0
25339,1950.0
25340,3700.0
25341,4195.0
25342,1600.0
25343,2995.0
25344,3995.0
25345,2600.0
25346,4000.0
25347,8500.0
25348,2950.0
25349,3500.0
25350,2500.0
25351,2400.0
25352,1600.0
25353,2650.0
25354,2250.0
25355,2000.0
25356,1445.0
25357,2600.0
25358,2600.0
25359,2000.0
25360,2399.0
25361,3925.0
25362,2400.0
25363,3400.0
25364,3597.0
25365,3950.0
25366,3596.0
25367,3588.0
25368,5363.0
25369,5984.0
25370,3976.0
25371,3974.0
25372,3935.0
25373,3969.0
25374,3822.0
25375,2875.0
25376,2500.0
25377,1825.0
25378,3100.0
25379,3595.0
25380,2000.0
25381,2595.0
25382,2800.0
25383,3000.0
25384,2000.0
25385,3000.0
25386,3449.0
25387,2495.0
25388,1995.0
25389,2199.0
25390,2850.0
25391,1860.0
25392,1825.0
25393,2175.0
25394,4154.0
25395,2300.0
25396,4800.0
25397,3100.0
25398,4999.0
25399,3100.0
25400,2600.0
25401,1675.0
25402,2200.0
25403,3150.0
25404,2900.0
25405,1700.0
25406,3835.0
25407,3945.0
25408,2650.0
25409,2299.0
25410,3200.0
25411,2150.0
25412,2800.0
25413,3100.0
25414,3750.0
25415,2649.0
25416,2100.0
25417,2250.0
25418,2400.0
25419,3500.0
25420,2400.0
25421,4250.0
25422,3700.0
25423,4000.0
25424,1899.0
25425,2995.0
25426,3249.0
25427,2995.0
25428,3195.0
25429,1875.0
25430,1875.0
25431,2900.0
25432,2099.0
25433,1800.0
25434,1950.0
25435,2700.0
25436,2252.0
25437,1800.0
25438,2650.0
25439,1800.0
25440,3100.0
25441,2500.0
25442,2400.0
25443,2600.0
25444,2400.0
25445,1850.0
25446,2200.0
25447,2075.0
25448,1500.0
25449,1550.0
25450,5135.0
25451,3520.0
25452,9000.0
25453,15000.0
25454,2195.0
25455,4371.0
25456,5907.0
25457,3235.0
25458,2800.0
25459,4500.0
25460,3000.0
25461,5900.0
25462,3200.0
25463,2995.0
25464,2225.0
25465,2450.0
25466,12000.0
25467,2400.0
25468,3250.0
25469,2950.0
25470,2000.0
25471,2995.0
25472,6120.0
25473,3000.0
25474,2299.0
25475,1995.0
25476,2350.0
25477,1950.0
25478,2000.0
25479,2550.0
25480,3360.0
25481,2999.0
25482,1600.0
25483,3350.0
25484,2800.0
25485,2700.0
25486,2175.0
25487,2250.0
25488,2190.0
25489,1995.0
25490,2050.0
25491,3599.0
25492,2099.0
25493,2200.0
25494,3700.0
25495,2800.0
25496,4290.0
25497,3490.0
25498,4290.0
25499,4690.0
25500,2550.0
25501,2657.0
25502,2300.0
25503,11950.0
25504,3708.0
25505,3300.0
25506,2015.0
25507,1700.0
25508,1995.0
25509,5500.0
25510,7995.0
25512,4595.0
25513,10495.0
25514,2800.0
25515,12000.0
25516,2800.0
25517,4750.0
25518,3000.0
25519,4500.0
25520,2400.0
25521,2250.0
25522,7200.0
25523,4500.0
25524,2400.0
25525,2000.0
25526,2695.0
25527,1375.0
25528,1900.0
25529,2500.0
25530,2900.0
25531,9700.0
25532,1500.0
25533,2100.0
25534,5000.0
25535,2500.0
25536,2575.0
25537,2450.0
25538,3100.0
25539,2550.0
25540,1700.0
25541,2350.0
25542,3100.0
25543,3800.0
25544,5300.0
25545,6300.0
25546,9750.0
25547,2450.0
25548,2150.0
25549,2599.0
25550,1999.0
25551,2299.0
25552,2500.0
25553,3850.0
25554,2500.0
25555,3595.0
25556,2100.0
25557,4000.0
25558,2650.0
25559,6400.0
25560,3750.0
25561,3795.0
25562,1695.0
25563,2525.0
25564,2500.0
25565,2800.0
25566,4165.0
25567,2200.0
25568,3499.0
25569,2400.0
25570,2050.0
25571,1800.0
25572,4850.0
25573,3350.0
25574,2850.0
25575,2200.0
25576,2719.0
25577,2470.0
25578,3767.0
25579,4972.0
25580,3096.0
25581,2250.0
25582,2795.0
25583,2275.0
25584,2500.0
25585,2000.0
25586,1800.0
25587,11768.0
25588,3135.0
25589,2000.0
25590,2295.0
25591,4045.0
25592,2050.0
25593,3150.0
25594,5000.0
25595,2200.0
25596,1300.0
25597,3462.0
25598,4200.0
25599,1400.0
25600,2795.0
25601,2850.0
25602,4500.0
25603,2950.0
25604,8000.0
25605,2760.0
25606,8500.0
25607,3046.0
25608,4425.0
25609,1675.0
25610,3200.0
25611,2700.0
25612,1825.0
25613,2400.0
25614,2200.0
25615,1800.0
25616,3600.0
25617,1375.0
25618,1650.0
25619,3000.0
25620,2300.0
25621,2890.0
25622,1495.0
25623,2295.0
25624,4500.0
25625,3150.0
25626,2195.0
25627,2400.0
25628,3500.0
25629,2300.0
25630,2800.0
25631,3200.0
25632,1695.0
25633,2500.0
25634,2400.0
25635,2875.0
25636,5600.0
25637,4995.0
25638,3995.0
25639,4500.0
25640,1400.0
25641,1970.0
25642,3300.0
25643,2675.0
25644,2250.0
25645,3400.0
25646,3500.0
25647,4000.0
25648,2495.0
25649,3500.0
25650,2100.0
25651,3250.0
25652,1850.0
25653,4360.0
25654,2700.0
25655,4195.0
25656,4695.0
25657,2928.0
25658,2399.0
25659,3499.0
25660,4199.0
25661,2250.0
25662,3391.0
25663,7992.0
25664,2150.0
25665,3000.0
25666,2895.0
25667,3700.0
25668,3000.0
25669,4800.0
25670,3250.0
25671,3075.0
25672,9500.0
25673,4623.0
25674,2499.0
25675,1850.0
25677,1600.0
25678,3995.0
25679,2350.0
25680,2699.0
25681,1700.0
25682,1750.0
25683,5896.0
25684,2595.0
25685,3480.0
25686,14950.0
25687,2850.0
25688,2000.0
25689,3750.0
25690,2815.0
25691,2200.0
25692,2950.0
25693,2595.0
25694,4032.0
25695,1836.0
25696,3395.0
25697,2400.0
25698,3483.0
25699,2350.0
25700,3790.0
25701,3725.0
25702,5355.0
25703,5430.0
25704,2000.0
25705,2275.0
25706,1375.0
25707,2900.0
25708,2300.0
25709,6800.0
25710,2500.0
25711,2300.0
25712,1850.0
25713,2995.0
25714,2195.0
25715,2095.0
25716,2000.0
25717,3500.0
25718,3850.0
25719,3300.0
25720,2700.0
25721,5000.0
25722,3000.0
25723,6395.0
25724,1550.0
25725,2200.0
25726,3900.0
25727,3100.0
25728,3100.0
25729,2700.0
25730,1800.0
25731,2800.0
25732,3200.0
25733,1775.0
25734,2500.0
25735,2600.0
25736,1800.0
25737,6000.0
25738,4500.0
25739,2400.0
25740,2354.0
25741,2400.0
25742,2375.0
25743,2575.0
25744,3999.0
25745,2300.0
25746,6995.0
25747,2400.0
25748,3000.0
25749,3150.0
25750,2172.0
25751,2500.0
25752,2334.0
25753,2795.0
25754,2200.0
25755,3450.0
25756,2245.0
25757,2650.0
25758,2800.0
25759,3099.0
25760,3099.0
25761,1499.0
25762,2200.0
25763,2800.0
25764,2300.0
25765,4000.0
25766,5000.0
25767,4500.0
25768,3995.0
25769,2800.0
25770,2650.0
25771,1750.0
25772,2500.0
25773,2500.0
25774,1850.0
25775,3295.0
25776,1800.0
25777,2100.0
25778,3200.0
25779,1650.0
25780,1600.0
25781,1925.0
25782,3800.0
25783,4202.0
25784,2300.0
25785,1625.0
25786,2172.0
25787,2172.0
25788,2095.0
25789,2640.0
25790,2500.0
25791,2495.0
25792,3100.0
25793,2640.0
25794,2725.0
25795,2700.0
25796,2450.0
25797,2100.0
25798,1750.0
25799,2850.0
25800,2550.0
25801,5184.0
25802,3104.0
25803,2295.0
25804,3495.0
25805,2595.0
25806,2750.0
25807,2725.0
25808,1650.0
25809,3000.0
25810,2469.0
25811,2200.0
25812,3500.0
25813,5795.0
25814,3609.0
25815,3400.0
25816,3557.0
25817,3496.0
25818,2750.0
25819,3300.0
25820,3300.0
25821,1625.0
25822,2199.0
25823,1725.0
25824,3499.0
25825,2400.0
25826,1875.0
25827,2200.0
25828,2150.0
25829,2175.0
25830,2900.0
25831,2725.0
25832,2250.0
25833,2600.0
25834,2795.0
25835,3100.0
25836,1450.0
25837,3000.0
25838,2700.0
25839,3400.0
25840,12000.0
25841,2325.0
25842,1795.0
25843,2350.0
25844,1895.0
25845,6400.0
25846,2647.0
25847,1950.0
25848,4500.0
25849,1750.0
25850,2307.0
25851,2769.0
25852,2954.0
25853,3138.0
25854,2450.0
25855,1999.0
25856,1700.0
25857,3600.0
25858,3750.0
25859,2600.0
25860,5795.0
25861,2445.0
25862,3495.0
25863,7350.0
25864,4865.0
25865,1425.0
25866,1950.0
25867,2350.0
25868,3025.0
25869,1375.0
25870,2298.0
25871,2469.0
25872,3325.0
25873,5730.0
25874,2000.0
25875,3733.0
25876,3022.0
25877,4995.0
25878,2600.0
25879,2400.0
25880,2300.0
25881,3575.0
25882,3950.0
25883,4795.0
25884,1550.0
25885,1850.0
25886,1800.0
25887,4297.0
25888,3250.0
25889,1695.0
25890,4500.0
25891,2650.0
25892,2950.0
25893,1800.0
25894,3100.0
25895,2250.0
25896,2750.0
25897,2850.0
25898,2400.0
25899,7395.0
25900,5250.0
25901,11800.0
25902,15000.0
25903,2200.0
25904,1850.0
25905,2300.0
25906,2950.0
25907,8565.0
25908,3085.0
25909,11000.0
25910,3065.0
25911,4500.0
25912,2200.0
25913,2100.0
25914,3350.0
25915,3350.0
25916,2850.0
25917,1800.0
25918,2650.0
25919,5425.0
25920,5190.0
25921,2250.0
25922,1700.0
25923,10500.0
25924,4000.0
25925,2650.0
25926,2400.0
25927,2190.0
25928,2300.0
25929,1850.0
25930,2250.0
25931,3400.0
25932,4200.0
25933,2500.0
25934,2950.0
25935,1800.0
25936,2799.0
25937,3000.0
25938,2750.0
25939,1975.0
25940,2500.0
25941,2150.0
25942,2199.0
25943,2200.0
25944,1675.0
25945,1970.0
25946,2350.0
25947,2500.0
25948,3500.0
25949,1700.0
25950,3000.0
25951,1600.0
25952,2500.0
25953,1575.0
25954,3705.0
25955,6075.0
25956,1600.0
25957,1850.0
25958,1300.0
25959,1400.0
25960,1225.0
25961,1850.0
25962,4350.0
25963,3595.0
25964,2995.0
25965,2300.0
25966,4950.0
25967,3695.0
25968,2975.0
25969,2650.0
25970,1800.0
25971,2850.0
25972,2500.0
25973,1550.0
25974,3200.0
25975,4850.0
25976,4000.0
25977,4000.0
25978,5000.0
25979,3650.0
25980,2050.0
25981,2669.0
25982,13000.0
25983,3199.0
25984,3250.0
25985,1900.0
25986,2495.0
25987,3650.0
25988,2550.0
25989,4035.0
25990,2800.0
25991,3850.0
25992,2595.0
25993,1695.0
25994,1700.0
25995,2225.0
25996,2500.0
25997,1850.0
25998,4300.0
25999,3300.0
26000,1550.0
26001,4625.0
26002,2400.0
26003,2550.0
26004,12500.0
26005,3075.0
26006,2700.0
26007,3150.0
26008,2600.0
26009,4100.0
26010,3200.0
26011,2050.0
26012,2550.0
26013,3500.0
26014,1500.0
26015,1999.0
26016,2199.0
26017,3153.0
26018,3741.0
26019,2450.0
26020,4316.0
26021,5646.0
26022,5656.0
26023,3409.0
26024,2427.0
26025,2416.0
26026,2150.0
26027,2150.0
26028,2150.0
26029,2450.0
26030,2450.0
26031,1895.0
26032,4800.0
26033,3081.0
26034,2200.0
26035,1900.0
26036,4500.0
26037,1900.0
26038,1800.0
26039,3400.0
26040,3500.0
26041,4000.0
26042,2950.0
26043,3500.0
26044,2595.0
26045,6495.0
26046,1700.0
26047,1725.0
26048,3100.0
26049,3695.0
26050,1850.0
26051,5400.0
26052,5500.0
26053,4000.0
26054,2350.0
26055,2300.0
26056,1250.0
26057,3100.0
26058,2500.0
26059,3350.0
26060,2000.0
26061,5150.0
26062,1650.0
26063,2350.0
26064,1600.0
26065,6500.0
26066,4938.0
26067,2953.0
26068,3450.0
26069,1600.0
26070,2723.0
26071,1550.0
26072,2150.0
26073,2875.0
26074,3000.0
26075,2300.0
26076,4596.0
26077,1950.0
26078,2500.0
26079,1900.0
26080,7250.0
26081,2500.0
26082,2900.0
26083,1700.0
26084,1900.0
26085,1795.0
26086,5500.0
26087,4500.0
26088,3150.0
26089,1775.0
26090,2100.0
26091,2400.0
26092,2895.0
26093,3000.0
26094,2400.0
26095,2677.0
26096,3500.0
26097,2950.0
26098,3000.0
26099,3700.0
26100,5400.0
26101,1950.0
26102,2000.0
26103,2750.0
26104,2500.0
26105,5334.0
26106,1800.0
26107,1750.0
26108,2500.0
26109,3200.0
26110,2750.0
26111,3000.0
26112,1700.0
26113,1999.0
26114,2095.0
26115,1950.0
26116,1450.0
26117,2500.0
26118,2855.0
26119,1650.0
26120,2250.0
26121,6667.0
26122,1900.0
26123,2950.0
26124,2099.0
26125,2900.0
26126,3300.0
26127,2499.0
26128,3200.0
26129,2700.0
26130,2700.0
26131,1900.0
26132,2700.0
26133,3200.0
26134,2400.0
26135,4095.0
26136,3199.0
26137,2850.0
26138,2500.0
26139,7300.0
26140,2950.0
26141,2300.0
26142,3000.0
26143,3795.0
26144,5100.0
26145,4700.0
26146,2850.0
26147,1800.0
26148,2400.0
26149,3000.0
26150,7350.0
26151,3250.0
26152,2600.0
26153,1850.0
26154,3100.0
26155,2795.0
26156,3400.0
26157,5400.0
26158,5500.0
26159,2615.0
26160,1950.0
26161,2389.0
26162,2850.0
26163,2400.0
26164,2795.0
26165,1650.0
26166,3995.0
26167,2599.0
26168,1900.0
26169,2600.0
26170,2500.0
26171,2815.0
26172,2708.0
26173,11500.0
26174,1950.0
26175,2795.0
26176,1800.0
26177,1899.0
26178,7950.0
26179,2450.0
26180,3390.0
26181,3200.0
26182,3300.0
26183,3275.0
26184,3000.0
26185,4190.0
26186,3995.0
26187,2590.0
26188,1800.0
26189,2650.0
26190,3200.0
26191,2000.0
26192,1895.0
26193,2150.0
26194,1799.0
26195,2450.0
26196,1700.0
26197,2300.0
26198,2500.0
26199,2600.0
26200,2000.0
26201,1846.0
26202,2950.0
26203,1600.0
26204,2999.0
26205,13750.0
26206,4996.0
26207,3662.0
26208,10417.0
26209,2495.0
26210,2200.0
26211,7800.0
26212,7800.0
26213,2700.0
26214,2650.0
26215,2900.0
26216,2800.0
26217,11000.0
26218,2200.0
26219,3550.0
26220,3895.0
26221,3350.0
26222,1850.0
26223,5500.0
26224,1950.0
26225,1500.0
26226,2900.0
26227,1950.0
26228,2550.0
26229,2700.0
26230,2700.0
26231,1599.0
26232,1625.0
26233,2595.0
26234,3299.0
26235,3465.0
26236,1995.0
26237,1850.0
26238,3400.0
26239,2000.0
26240,2650.0
26241,3500.0
26242,1800.0
26243,2795.0
26244,2650.0
26245,4000.0
26246,2700.0
26247,2350.0
26248,2000.0
26249,2200.0
26250,3410.0
26251,3235.0
26252,3656.0
26253,9900.0
26254,4200.0
26255,2425.0
26256,2999.0
26257,2500.0
26258,5000.0
26259,2000.0
26260,2250.0
26261,2800.0
26262,2695.0
26263,4444.0
26264,2200.0
26265,1250.0
26266,6467.0
26267,2333.0
26268,2800.0
26269,2999.0
26270,4100.0
26271,3000.0
26272,2900.0
26273,9134.0
26274,3575.0
26275,4700.0
26276,2300.0
26277,3195.0
26278,3200.0
26279,2800.0
26280,2300.0
26281,3300.0
26282,3490.0
26283,2100.0
26284,2000.0
26285,2750.0
26286,1550.0
26287,2700.0
26288,6200.0
26289,1800.0
26290,5139.0
26291,2200.0
26292,2600.0
26293,2995.0
26294,1900.0
26295,10500.0
26296,2745.0
26297,3000.0
26298,2841.0
26300,3995.0
26301,4800.0
26302,1900.0
26303,2300.0
26304,2200.0
26305,2444.0
26306,2750.0
26307,2800.0
26308,2400.0
26309,1800.0
26310,3465.0
26311,3000.0
26312,3900.0
26313,2375.0
26314,2508.0
26315,4250.0
26316,4200.0
26317,2850.0
26318,2800.0
26319,2099.0
26320,2800.0
26321,1675.0
26322,2350.0
26323,3400.0
26324,2650.0
26325,2250.0
26326,3000.0
26327,1800.0
26328,2000.0
26329,1850.0
26330,1250.0
26331,2500.0
26332,2400.0
26333,3150.0
26334,4500.0
26335,2100.0
26336,1795.0
26337,2495.0
26338,2395.0
26339,2800.0
26340,2950.0
26341,5500.0
26342,2700.0
26343,2450.0
26344,12500.0
26345,2600.0
26346,2600.0
26347,2450.0
26348,2800.0
26349,2100.0
26350,3300.0
26351,2250.0
26352,3479.0
26353,5650.0
26354,2450.0
26355,4800.0
26356,4242.0
26357,2195.0
26358,2980.0
26359,1850.0
26360,2450.0
26361,2800.0
26362,1599.0
26363,3425.0
26364,2100.0
26365,1799.0
26366,3950.0
26367,2750.0
26368,1740.0
26369,3495.0
26370,3540.0
26371,6200.0
26372,1650.0
26373,2300.0
26374,2100.0
26375,1799.0
26376,5000.0
26377,3400.0
26378,2800.0
26379,2690.0
26380,1900.0
26381,2500.0
26382,2850.0
26383,3275.0
26384,3150.0
26385,2650.0
26386,4450.0
26387,2600.0
26388,3990.0
26389,1300.0
26390,4450.0
26391,2425.0
26392,4000.0
26393,4950.0
26394,4950.0
26395,2350.0
26396,1700.0
26397,3100.0
26398,3500.0
26399,3400.0
26400,1900.0
26401,3350.0
26402,3700.0
26403,2300.0
26404,2800.0
26405,3000.0
26406,2444.0
26407,2203.0
26408,3390.0
26409,1828.0
26410,1850.0
26411,2750.0
26412,2500.0
26413,2199.0
26414,3995.0
26415,4800.0
26416,1950.0
26417,2400.0
26418,2395.0
26419,4150.0
26420,2500.0
26421,2995.0
26422,2307.0
26423,2800.0
26424,4000.0
26425,4045.0
26426,7000.0
26427,3150.0
26428,3995.0
26429,2000.0
26430,9250.0
26431,2600.0
26432,2025.0
26433,2795.0
26434,4415.0
26435,3200.0
26436,1799.0
26437,4000.0
26438,2650.0
26439,3500.0
26440,4500.0
26441,2850.0
26442,2900.0
26443,1600.0
26444,2995.0
26445,2300.0
26446,13900.0
26447,2050.0
26448,3600.0
26449,1650.0
26450,1950.0
26451,1600.0
26452,2500.0
26453,2400.0
26454,2400.0
26455,3500.0
26456,1850.0
26457,3276.0
26458,2300.0
26459,2200.0
26460,1850.0
26461,3799.0
26462,3250.0
26463,2800.0
26464,2550.0
26465,1350.0
26466,3499.0
26467,2500.0
26468,2995.0
26469,2500.0
26470,3600.0
26471,3550.0
26472,3500.0
26473,3350.0
26474,3650.0
26475,4350.0
26476,3350.0
26477,3500.0
26478,5950.0
26479,2600.0
26480,3600.0
26481,7000.0
26482,3500.0
26483,3700.0
26484,4450.0
26485,2550.0
26486,3600.0
26487,2550.0
26488,6250.0
26489,2200.0
26490,6250.0
26491,3600.0
26492,3400.0
26493,2500.0
26494,6000.0
26495,6750.0
26496,3800.0
26497,3550.0
26498,3500.0
26499,2500.0
26500,2600.0
26501,2300.0
26502,2895.0
26503,2799.0
26504,2995.0
26505,2000.0
26506,1900.0
26507,2750.0
26508,1925.0
26509,2850.0
26510,1950.0
26511,3299.0
26512,2275.0
26513,2700.0
26514,1850.0
26515,2450.0
26516,2950.0
26517,3300.0
26518,2800.0
26519,2000.0
26520,2425.0
26521,1725.0
26522,3554.0
26523,2650.0
26524,3555.0
26525,3795.0
26526,1950.0
26527,1950.0
26528,1825.0
26529,3200.0
26530,2195.0
26531,4100.0
26532,2800.0
26533,3700.0
26534,2775.0
26535,2130.0
26536,2995.0
26537,7995.0
26538,1600.0
26539,10000.0
26540,1600.0
26541,2933.0
26542,3600.0
26543,1875.0
26544,4200.0
26545,2750.0
26546,2400.0
26547,2900.0
26548,2250.0
26549,2850.0
26550,1145.0
26551,2295.0
26552,1750.0
26553,1650.0
26554,1900.0
26555,1900.0
26556,5500.0
26557,1800.0
26558,2200.0
26559,2300.0
26560,1700.0
26561,6000.0
26562,4800.0
26563,2750.0
26564,2850.0
26565,6450.0
26566,3000.0
26567,2100.0
26568,7500.0
26569,2600.0
26570,4475.0
26571,2800.0
26572,3695.0
26573,2999.0
26574,1900.0
26575,1885.0
26576,3000.0
26577,1700.0
26578,2500.0
26579,1425.0
26580,3020.0
26581,1970.0
26582,2200.0
26583,1700.0
26584,2895.0
26585,3305.0
26586,2250.0
26587,5954.0
26588,2395.0
26589,2350.0
26590,1880.0
26591,1625.0
26592,4304.0
26593,2200.0
26594,7329.0
26595,4592.0
26596,2100.0
26597,1650.0
26598,4120.0
26599,2800.0
26600,2929.0
26601,2350.0
26602,3112.0
26603,4854.0
26604,2750.0
26605,2300.0
26606,1875.0
26607,1550.0
26608,2295.0
26609,2600.0
26610,2500.0
26611,2395.0
26612,2350.0
26613,3250.0
26614,2000.0
26615,2000.0
26616,2790.0
26617,1950.0
26618,1375.0
26619,6199.0
26620,2395.0
26621,2750.0
26622,1950.0
26623,2000.0
26624,1828.0
26625,8600.0
26626,3490.0
26627,4750.0
26628,2500.0
26629,2400.0
26630,1975.0
26631,2000.0
26632,4150.0
26633,2175.0
26634,2200.0
26635,3000.0
26636,3300.0
26637,2095.0
26638,7695.0
26639,2000.0
26640,1599.0
26641,3300.0
26642,2300.0
26643,4200.0
26644,2550.0
26645,2000.0
26646,1275.0
26647,2500.0
26648,3165.0
26649,3400.0
26650,1600.0
26651,2150.0
26652,2150.0
26653,1700.0
26654,2800.0
26655,2595.0
26656,3650.0
26657,2200.0
26658,2550.0
26659,1500.0
26660,3990.0
26661,2300.0
26662,2875.0
26663,2175.0
26664,2000.0
26665,2450.0
26666,2600.0
26667,2300.0
26668,3950.0
26669,2195.0
26670,2995.0
26671,1625.0
26672,3589.0
26673,3494.0
26674,2644.0
26675,12900.0
26676,3078.0
26677,5283.0
26678,2500.0
26679,2100.0
26680,2700.0
26681,3346.0
26682,2815.0
26683,3069.0
26684,5977.0
26685,7246.0
26686,3400.0
26687,3950.0
26688,2400.0
26689,2000.0
26690,2950.0
26691,1855.0
26692,2940.0
26693,4453.0
26694,2385.0
26695,2200.0
26696,2250.0
26697,1850.0
26698,2000.0
26699,1795.0
26700,2795.0
26701,2300.0
26702,1350.0
26703,7400.0
26704,2750.0
26705,1841.0
26706,3800.0
26707,2600.0
26708,2350.0
26709,3795.0
26710,20000.0
26711,2000.0
26712,2200.0
26713,2675.0
26714,2900.0
26715,3000.0
26716,1750.0
26717,2750.0
26718,1998.0
26719,3081.0
26720,2300.0
26721,1950.0
26722,1950.0
26723,1500.0
26724,2854.0
26725,4725.0
26726,1810.0
26727,1950.0
26728,2703.0
26729,3200.0
26730,2425.0
26731,2750.0
26732,2450.0
26733,1700.0
26734,5423.0
26735,1975.0
26736,2800.0
26737,2700.0
26738,1810.0
26739,1950.0
26740,1800.0
26741,2500.0
26742,2300.0
26743,1995.0
26744,4150.0
26745,4800.0
26746,1810.0
26747,1350.0
26748,2200.0
26749,1499.0
26750,6500.0
26751,12900.0
26752,4150.0
26753,4200.0
26754,6000.0
26755,3200.0
26756,9966.0
26757,4072.0
26758,2495.0
26759,4500.0
26760,1975.0
26761,4000.0
26762,1975.0
26763,1900.0
26764,1810.0
26765,1975.0
26766,3280.0
26767,2475.0
26768,2000.0
26769,2445.0
26770,1795.0
26771,4295.0
26772,3795.0
26773,2850.0
26774,2050.0
26775,2050.0
26776,2050.0
26777,1750.0
26778,1890.0
26779,3520.0
26780,3695.0
26781,2875.0
26782,4500.0
26783,2300.0
26784,4062.0
26785,3500.0
26786,2300.0
26787,5500.0
26788,1325.0
26789,4162.0
26790,3130.0
26791,3525.0
26792,6890.0
26793,5140.0
26794,5950.0
26795,3630.0
26796,3500.0
26797,2050.0
26798,5560.0
26799,3575.0
26800,4770.0
26801,6505.0
26802,4000.0
26803,4100.0
26804,1879.0
26805,9250.0
26806,3000.0
26807,1350.0
26808,2800.0
26809,3750.0
26810,1800.0
26811,1450.0
26812,4600.0
26813,3500.0
26814,1975.0
26815,1895.0
26816,2000.0
26817,3500.0
26818,2700.0
26819,1850.0
26820,2000.0
26821,1750.0
26822,2850.0
26823,2250.0
26824,2000.0
26825,1725.0
26826,2000.0
26827,7900.0
26828,3600.0
26829,3495.0
26830,3140.0
26831,2500.0
26832,2850.0
26833,4195.0
26834,3095.0
26835,4100.0
26836,3999.0
26837,2200.0
26838,2300.0
26839,3700.0
26840,2600.0
26841,2250.0
26842,1950.0
26843,1799.0
26844,2499.0
26845,2499.0
26846,3000.0
26847,2910.0
26848,7200.0
26849,2400.0
26850,3238.0
26851,2625.0
26852,2590.0
26853,3400.0
26854,3460.0
26855,2723.0
26856,3713.0
26857,3010.0
26858,3350.0
26859,2450.0
26860,5535.0
26861,2700.0
26862,2300.0
26863,3850.0
26864,3150.0
26865,5150.0
26866,1875.0
26867,1425.0
26868,2300.0
26869,3600.0
26870,6700.0
26871,1775.0
26872,2400.0
26873,2150.0
26874,3049.0
26875,2450.0
26876,1649.0
26877,4030.0
26878,2000.0
26879,2150.0
26880,3210.0
26881,1900.0
26882,2000.0
26883,2000.0
26884,1900.0
26885,2275.0
26886,2250.0
26887,3115.0
26888,2300.0
26889,2875.0
26890,2200.0
26891,1500.0
